,Unnamed: 0,Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
31967,467,98.55,79,78,98,561,0,0
31968,468,98.77,79,79,98,599,0,0
31969,469,98.92,80,79,97,574,0,0
31970,470,98.71,78,79,98,562,0,0
31971,471,98.54,77,78,98,591,0,0
31972,472,98.38,77,78,98,561,0,0
31973,473,98.43,76,77,98,584,0,0
31974,474,98.18,74,75,99,552,0,0
31975,475,98.13,74,74,99,595,0,0
31976,476,98.14,73,73,98,599,0,0
31977,477,97.99,72,73,98,593,0,0
31978,478,98.18,72,71,99,560,0,0
31979,479,98.25,73,72,99,569,0,0
31980,480,98.23,71,71,98,586,0,0
31981,481,98.17,72,71,98,614,0,0
31982,482,98.24,70,70,98,603,0,0
31983,483,98.09,70,70,97,547,0,0
31984,484,98.24,71,71,97,548,0,0
31985,485,98.13,72,73,98,549,0,0
31986,486,98.04,72,72,99,597,0,0
31987,487,98.23,73,74,99,604,0,0
31988,488,98.25,74,73,99,593,0,0
31989,489,98.35,75,76,99,541,0,0
31990,490,98.31,75,76,99,548,0,0
31991,491,98.42,77,77,98,597,0,0
31992,492,98.33,76,76,99,542,0,0
31993,493,98.28,74,74,100,582,0,0
31994,494,98.15,74,74,100,568,0,0
31995,495,98.07,72,73,99,593,0,0
31996,496,98.03,70,71,99,550,0,0
31997,497,98.2,69,69,98,532,0,0
31998,498,97.96,68,69,99,556,0,0
31999,499,97.94,67,68,99,568,0,0
32000,500,98.17,68,68,99,525,0,0
32001,501,98.3,67,66,98,595,0,0
32002,502,98.4,68,67,99,581,0,0
32003,503,98.41,67,66,99,575,0,0
32004,504,98.17,68,68,100,564,0,0
32005,505,98.02,67,68,99,700,0,0
32006,506,98.01,68,69,99,481,0,0
32007,507,97.9,67,66,100,539,0,0
32008,508,98.15,66,65,100,528,0,0
32009,509,98.28,64,64,99,562,0,0
32010,510,98.22,62,62,99,591,0,0
32011,511,98.24,62,62,98,526,0,0
32012,512,98.0,60,60,98,561,0,0
32013,513,98.12,61,62,97,561,0,0
32014,514,98.23,61,60,96,544,0,0
32015,515,98.06,61,61,97,553,0,0
32016,516,97.95,60,60,97,553,0,0
32017,517,97.79,60,61,97,546,0,0
32018,518,97.65,61,62,97,565,0,0
32019,519,97.8,63,62,97,543,0,0
32020,520,97.62,64,63,96,553,0,0
32021,521,97.57,65,66,97,586,0,0
32022,522,97.34,66,67,96,552,0,0
32023,523,97.11,67,67,97,548,0,0
32024,524,97.23,67,66,97,567,0,0
32025,525,97.31,67,68,98,573,0,0
32026,526,97.14,68,67,98,552,0,0
32027,527,97.34,69,68,98,525,0,0
32028,528,97.2,69,68,98,534,0,0
32029,529,97.14,69,70,97,506,0,0
32030,530,97.2,68,67,98,554,0,0
32031,531,97.11,69,68,97,539,0,0
32032,532,97.0,69,69,97,510,0,0
32033,533,97.0,70,69,98,525,0,0
32034,534,97.0,71,71,98,582,0,0
32035,535,97.18,73,72,98,475,0,0
32036,536,97.42,74,73,98,544,0,0
32037,537,97.46,73,73,99,473,0,0
32038,538,97.43,73,74,99,505,0,0
32039,539,97.49,72,72,99,501,0,0
32040,540,70.6,85,147,12,553,1,0
32041,541,93.1,63,49,36,514,1,0
32042,542,60.1,148,87,69,814,1,0
32043,543,143.7,64,68,27,789,1,0
32044,544,110.1,128,47,40,637,1,0
32045,545,148.4,98,76,60,0,1,0
32046,546,64.2,3,25,13,110,1,0
32047,547,136.5,111,84,92,496,1,0
32048,548,90.7,48,56,34,475,1,0
32049,549,87.2,60,59,48,118,1,0
32050,550,116.3,143,94,86,770,1,0
32051,551,74.6,58,50,3,880,1,0
32052,552,124.5,7,36,61,74,1,0
32053,553,107.0,75,92,18,64,1,0
32054,554,134.4,129,101,13,367,1,0
32055,555,96.7,58,87,30,363,1,0
32056,556,69.5,45,108,73,806,1,0
32057,557,147.4,97,38,26,484,1,0
32058,558,88.6,69,117,36,214,1,0
32059,559,73.0,15,122,87,62,1,0
32060,560,66.2,69,86,11,283,1,0
32061,561,125.8,51,74,87,812,1,0
32062,562,61.6,120,127,6,233,1,0
32063,563,66.9,60,8,56,488,1,0
32064,564,135.7,45,51,41,426,1,0
32065,565,50.8,141,129,58,1,1,0
32066,566,146.6,67,51,45,445,1,0
32067,567,67.3,19,41,96,31,1,0
32068,568,112.0,136,48,6,794,1,0
32069,569,79.8,42,144,42,551,1,0
32070,570,123.0,120,76,45,607,1,0
32071,571,133.2,76,134,59,38,1,0
32072,572,93.7,135,58,10,187,1,0
32073,573,77.8,22,99,40,952,1,0
32074,574,79.3,79,89,52,778,1,0
32075,575,125.1,32,76,11,278,1,0
32076,576,89.5,95,81,72,205,1,0
32077,577,58.9,21,87,20,20,1,0
32078,578,89.3,101,107,75,626,1,0
32079,579,143.4,95,26,47,74,1,0
32080,580,54.8,27,29,45,859,1,0
32081,581,54.0,31,10,35,683,1,0
32082,582,85.3,21,77,95,510,1,0
32083,583,79.2,48,111,7,57,1,0
32084,584,79.5,115,44,76,541,1,0
32085,585,120.2,125,3,13,197,1,0
32086,586,138.9,38,95,50,17,1,0
32087,587,117.8,24,44,84,762,1,0
32088,588,56.1,50,49,63,300,1,0
32089,589,92.1,5,81,83,545,1,0
32090,590,121.8,139,27,12,979,1,0
32091,591,52.6,88,5,61,589,1,0
32092,592,101.9,139,134,45,191,1,0
32093,593,125.2,58,101,99,693,1,0
32094,594,57.4,86,71,69,828,1,0
32095,595,140.9,2,128,48,110,1,0
32096,596,105.1,143,74,11,37,1,0
32097,597,100.0,149,79,98,389,1,0
32098,598,91.6,9,45,63,957,1,0
32099,599,123.2,115,135,59,88,1,0
32100,600,56.5,14,2,44,653,1,0
32101,601,139.6,74,93,92,439,1,0
32102,602,70.0,141,127,68,216,1,0
32103,603,75.2,92,71,92,40,1,0
32104,604,74.1,143,121,73,942,1,0
32105,605,103.3,74,25,23,235,1,0
32106,606,148.7,133,132,56,110,1,0
32107,607,69.8,0,25,81,875,1,0
32108,608,109.7,138,147,6,341,1,0
32109,609,66.9,41,3,90,342,1,0
32110,610,125.9,1,4,91,471,1,0
32111,611,72.2,148,86,57,624,1,0
32112,612,70.9,4,139,28,452,1,0
32113,613,83.5,94,41,16,706,1,0
32114,614,140.0,57,82,2,876,1,0
32115,615,145.0,28,80,76,693,1,0
32116,616,130.7,120,140,34,295,1,0
32117,617,52.8,49,36,52,881,1,0
32118,618,97.2,149,1,70,915,1,0
32119,619,63.0,4,118,94,995,1,0
32120,620,149.6,45,123,75,453,1,0
32121,621,65.9,115,94,91,942,1,0
32122,622,64.4,132,0,86,148,1,0
32123,623,53.2,37,82,83,859,1,0
32124,624,108.5,73,135,23,898,1,0
32125,625,62.2,110,65,25,205,1,0
32126,626,134.8,35,127,75,263,1,0
32127,627,149.6,90,134,30,987,1,0
32128,628,52.8,18,14,96,346,1,0
32129,629,84.5,53,16,4,703,1,0
32130,630,137.1,86,106,90,600,1,0
32131,631,113.7,113,15,28,360,1,0
32132,632,86.8,124,27,17,578,1,0
32133,633,107.4,94,56,43,826,1,0
32134,634,121.7,39,141,36,163,1,0
32135,635,69.3,2,2,79,420,1,0
32136,636,113.4,105,57,33,480,1,0
32137,637,95.8,15,42,12,304,1,0
32138,638,58.6,93,143,50,30,1,0
32139,639,79.5,1,49,51,391,1,0
32140,640,114.2,33,119,54,949,1,0
32141,641,111.8,75,102,8,738,1,0
32142,642,141.3,97,67,65,81,1,0
32143,643,146.7,47,122,71,728,1,0
32144,644,82.6,45,100,52,408,1,0
32145,645,146.1,146,24,74,831,1,0
32146,646,104.0,108,39,85,119,1,0
32147,647,141.3,11,127,43,232,1,0
32148,648,131.9,20,72,64,532,1,0
32149,649,132.2,100,86,72,993,1,0
32150,650,121.0,36,146,8,186,1,0
32151,651,72.8,64,67,66,977,1,0
32152,652,51.8,78,11,97,599,1,0
32153,653,74.0,36,130,21,100,1,0
32154,654,50.5,79,24,28,194,1,0
32155,655,78.6,51,45,60,581,1,0
32156,656,111.9,62,144,52,968,1,0
32157,657,139.5,11,65,64,913,1,0
32158,658,128.5,77,28,7,584,1,0
32159,659,134.2,79,146,28,388,1,0
32160,660,98.03,64,65,99,569,0,0
32161,661,98.02,62,61,98,546,0,0
32162,662,98.13,61,60,98,540,0,0
32163,663,97.95,63,62,98,570,0,0
32164,664,97.93,63,63,98,591,0,0
32165,665,98.1,61,60,99,581,0,0
32166,666,98.17,60,61,99,536,0,0
32167,667,98.4,60,61,99,566,0,0
32168,668,98.41,61,60,98,567,0,0
32169,669,98.27,60,59,99,539,0,0
32170,670,98.2,60,61,99,700,0,0
32171,671,98.28,61,61,98,533,0,0
32172,672,98.23,61,61,98,554,0,0
32173,673,98.18,62,61,97,553,0,0
32174,674,98.36,63,62,97,561,0,0
32175,675,98.33,63,63,96,580,0,0
32176,676,98.37,64,63,96,570,0,0
32177,677,98.33,63,62,95,610,0,0
32178,678,98.55,62,61,95,641,0,0
32179,679,98.49,61,60,96,570,0,0
32180,680,98.57,61,62,96,544,0,0
32181,681,98.65,61,61,96,592,0,0
32182,682,98.86,61,62,96,598,0,0
32183,683,98.74,62,62,96,623,0,0
32184,684,98.57,60,61,96,540,0,0
32185,685,98.6,60,59,96,579,0,0
32186,686,98.77,61,60,95,584,0,0
32187,687,98.69,62,62,95,581,0,0
32188,688,98.59,63,63,95,586,0,0
32189,689,98.71,65,64,95,553,0,0
32190,690,98.75,67,67,95,538,0,0
32191,691,98.51,68,69,95,546,0,0
32192,692,98.74,67,66,95,577,0,0
32193,693,98.56,68,67,96,589,0,0
32194,694,98.66,67,66,96,568,0,0
32195,695,98.9,66,66,96,554,0,0
32196,696,98.96,66,67,97,547,0,0
32197,697,98.85,67,67,97,540,0,0
32198,698,98.84,66,67,97,558,0,0
32199,699,98.98,67,68,97,553,0,0
32200,700,99.0,66,66,97,513,0,0
32201,701,98.97,65,64,97,573,0,0
32202,702,99.0,64,64,97,527,0,0
32203,703,99.0,62,61,97,559,0,0
32204,704,98.92,64,65,97,544,0,0
32205,705,98.99,65,65,96,539,0,0
32206,706,98.9,67,66,96,564,0,0
32207,707,98.97,65,65,96,549,0,0
32208,708,99.0,67,67,96,523,0,0
32209,709,99.0,69,69,97,700,0,0
32210,710,98.91,69,69,98,462,0,0
32211,711,99.0,68,68,98,528,0,0
32212,712,98.86,67,66,98,493,0,0
32213,713,99.0,68,67,97,544,0,0
32214,714,99.0,68,67,96,505,0,0
32215,715,98.84,67,66,96,548,0,0
32216,716,99.0,67,68,96,532,0,0
32217,717,99.0,69,69,97,579,0,0
32218,718,99.0,70,71,96,558,0,0
32219,719,98.86,69,69,96,529,0,0
32220,720,98.75,68,69,96,541,0,0
32221,721,98.77,69,68,97,565,0,0
32222,722,98.73,68,67,97,511,0,0
32223,723,98.49,69,68,96,571,0,0
32224,724,98.62,68,68,95,568,0,0
32225,725,98.8,69,69,95,522,0,0
32226,726,98.74,67,66,95,576,0,0
32227,727,98.71,69,68,95,539,0,0
32228,728,98.67,67,68,95,524,0,0
32229,729,98.76,67,68,95,534,0,0
32230,730,99.0,65,64,95,526,0,0
32231,731,99.0,65,64,95,549,0,0
32232,732,98.92,65,64,95,521,0,0
32233,733,98.84,66,65,95,525,0,0
32234,734,98.72,65,66,95,521,0,0
32235,735,98.96,67,68,95,529,0,0
32236,736,98.95,69,69,95,518,0,0
32237,737,98.87,67,66,95,501,0,0
32238,738,98.95,67,67,95,520,0,0
32239,739,98.91,67,67,95,508,0,0
32240,740,99.0,67,68,95,464,0,0
32241,741,99.0,68,69,95,483,0,0
32242,742,99.0,69,68,95,511,0,0
32243,743,99.0,71,71,95,510,0,0
32244,744,98.95,73,72,95,512,0,0
32245,745,99.0,74,75,95,519,0,0
32246,746,99.0,75,74,95,499,0,0
32247,747,98.88,74,75,95,524,0,0
32248,748,98.73,75,74,95,487,0,0
32249,749,98.58,74,75,95,700,0,0
32250,750,98.57,73,74,95,446,0,0
32251,751,98.38,72,71,95,499,0,0
32252,752,98.21,71,71,95,480,0,0
32253,753,98.21,73,74,95,487,0,0
32254,754,98.02,74,75,95,550,0,0
32255,755,97.97,74,73,95,537,0,0
32256,756,98.11,74,75,95,524,0,0
32257,757,98.34,74,75,95,547,0,0
32258,758,98.25,76,77,95,516,0,0
32259,759,98.13,76,77,95,562,0,0
32260,760,97.89,77,77,95,582,0,0
32261,761,97.89,79,80,95,520,0,0
32262,762,98.1,79,80,95,548,0,0
32263,763,98.02,79,80,95,589,0,0
32264,764,97.99,80,80,96,556,0,0
32265,765,98.12,79,79,95,537,0,0
32266,766,98.29,79,79,96,602,0,0
32267,767,98.26,80,81,95,567,0,0
32268,768,98.23,80,80,95,575,0,0
32269,769,98.0,80,81,96,612,0,0
32270,770,97.77,79,80,95,565,0,0
32271,771,97.7,79,79,96,606,0,0
32272,772,97.72,79,79,95,561,0,0
32273,773,97.69,80,79,96,587,0,0
32274,774,97.82,80,80,96,579,0,0
32275,775,97.94,80,81,95,625,0,0
32276,776,98.12,79,78,96,585,0,0
32277,777,98.04,78,79,96,607,0,0
32278,778,97.95,79,79,97,603,0,0
32279,779,97.9,80,81,96,589,0,0
32280,780,97.95,80,79,95,552,0,0
32281,781,98.16,79,78,95,594,0,0
32282,782,98.05,80,81,96,576,0,0
32283,783,97.85,80,81,97,576,0,0
32284,784,97.99,80,81,97,606,0,0
32285,785,98.13,80,80,97,700,0,0
32286,786,98.13,78,79,96,504,0,0
32287,787,98.0,79,79,96,557,0,0
32288,788,97.79,78,78,97,578,0,0
32289,789,97.87,78,79,96,595,0,0
32290,790,97.68,78,78,97,555,0,0
32291,791,97.58,79,78,97,590,0,0
32292,792,97.69,79,80,97,555,0,0
32293,793,97.49,79,80,98,544,0,0
32294,794,97.35,80,80,98,567,0,0
32295,795,97.37,80,80,98,538,0,0
32296,796,97.58,80,80,98,552,0,0
32297,797,97.41,79,79,98,586,0,0
32298,798,97.62,79,80,97,575,0,0
32299,799,97.62,79,78,98,536,0,0
32300,800,97.53,80,80,99,563,0,0
32301,801,97.68,80,80,99,576,0,0
32302,802,97.59,79,79,99,542,0,0
32303,803,97.44,80,80,100,516,0,0
32304,804,97.66,80,81,100,536,0,0
32305,805,97.65,78,77,100,573,0,0
32306,806,97.49,80,81,99,561,0,0
32307,807,97.72,80,80,99,538,0,0
32308,808,97.66,79,79,100,538,0,0
32309,809,97.69,79,80,100,517,0,0
32310,810,97.75,78,77,100,528,0,0
32311,811,97.66,77,77,100,535,0,0
32312,812,97.66,77,76,99,545,0,0
32313,813,97.49,78,78,100,530,0,0
32314,814,97.53,78,79,99,537,0,0
32315,815,97.62,78,78,99,577,0,0
32316,816,97.38,78,78,99,553,0,0
32317,817,97.46,76,76,100,541,0,0
32318,818,97.48,78,78,99,533,0,0
32319,819,97.4,78,77,99,512,0,0
32320,820,97.49,78,78,98,560,0,0
32321,821,97.53,78,78,98,576,0,0
32322,822,97.32,79,79,97,560,0,0
32323,823,97.13,80,81,98,511,0,0
32324,824,97.29,79,79,99,542,0,0
32325,825,97.31,78,78,98,546,0,0
32326,826,97.46,77,76,98,578,0,0
32327,827,97.51,79,78,98,700,0,0
32328,828,97.4,80,81,98,446,0,0
32329,829,97.15,80,80,98,513,0,0
32330,830,97.16,79,80,98,494,0,0
32331,831,97.18,79,80,98,509,0,0
32332,832,97.03,80,79,98,541,0,0
32333,833,97.16,80,81,99,539,0,0
32334,834,97.22,78,79,99,484,0,0
32335,835,97.28,79,79,99,500,0,0
32336,836,97.34,77,78,100,524,0,0
32337,837,97.32,78,79,99,514,0,0
32338,838,97.4,77,77,99,527,0,0
32339,839,97.33,77,78,99,526,0,0
32340,840,132.5,21,32,26,739,1,0
32341,841,106.9,43,97,9,203,1,0
32342,842,54.5,6,96,37,539,1,0
32343,843,73.5,125,22,58,104,1,0
32344,844,133.2,92,116,11,90,1,0
32345,845,103.3,71,136,28,24,1,0
32346,846,131.3,14,54,4,628,1,0
32347,847,132.4,48,90,14,446,1,0
32348,848,66.1,142,126,15,759,1,0
32349,849,82.9,27,46,54,935,1,0
32350,850,113.3,132,102,64,15,1,0
32351,851,62.9,136,52,38,564,1,0
32352,852,97.7,84,58,54,313,1,0
32353,853,53.7,89,82,94,475,1,0
32354,854,80.5,71,122,34,895,1,0
32355,855,148.2,128,40,66,671,1,0
32356,856,75.1,15,109,86,936,1,0
32357,857,85.3,90,131,97,32,1,0
32358,858,99.2,103,132,95,499,1,0
32359,859,103.1,22,7,88,45,1,0
32360,860,139.8,68,57,72,518,1,0
32361,861,94.3,146,148,94,147,1,0
32362,862,69.7,41,43,24,606,1,0
32363,863,126.1,76,44,8,233,1,0
32364,864,144.4,79,15,48,449,1,0
32365,865,102.1,121,128,72,343,1,0
32366,866,127.6,48,93,21,39,1,0
32367,867,116.2,101,114,52,686,1,0
32368,868,61.3,41,124,25,454,1,0
32369,869,148.5,90,59,22,449,1,0
32370,870,58.3,71,37,98,488,1,0
32371,871,77.7,49,137,83,427,1,0
32372,872,126.7,16,43,45,329,1,0
32373,873,84.9,4,74,47,187,1,0
32374,874,135.3,31,147,90,154,1,0
32375,875,98.9,61,103,43,483,1,0
32376,876,144.1,72,134,89,504,1,0
32377,877,66.6,95,146,15,564,1,0
32378,878,80.6,11,131,16,907,1,0
32379,879,111.8,89,103,67,600,1,0
32380,880,139.9,124,7,39,535,1,0
32381,881,122.4,89,69,72,603,1,0
32382,882,141.3,110,77,90,720,1,0
32383,883,99.1,122,88,49,647,1,0
32384,884,98.4,123,39,83,691,1,0
32385,885,69.2,121,59,65,24,1,0
32386,886,135.5,7,36,95,328,1,0
32387,887,91.0,60,64,70,970,1,0
32388,888,81.3,82,149,57,743,1,0
32389,889,90.3,95,29,99,212,1,0
32390,890,143.1,73,79,14,132,1,0
32391,891,88.2,70,100,9,147,1,0
32392,892,128.2,103,110,38,782,1,0
32393,893,121.6,122,75,39,795,1,0
32394,894,52.2,149,116,25,710,1,0
32395,895,53.5,13,132,66,491,1,0
32396,896,135.5,72,52,24,667,1,0
32397,897,124.2,99,24,89,519,1,0
32398,898,127.1,29,149,82,602,1,0
32399,899,115.3,22,121,76,866,1,0
32400,900,52.0,105,23,6,899,1,0
32401,901,147.9,125,11,51,984,1,0
32402,902,59.7,86,147,19,513,1,0
32403,903,130.6,138,134,12,514,1,0
32404,904,140.9,135,32,9,73,1,0
32405,905,51.5,40,6,46,320,1,0
32406,906,93.8,118,45,65,128,1,0
32407,907,119.7,110,89,7,732,1,0
32408,908,53.7,53,119,16,277,1,0
32409,909,107.6,26,2,74,461,1,0
32410,910,128.3,67,9,53,27,1,0
32411,911,148.9,22,89,82,341,1,0
32412,912,107.7,45,86,8,261,1,0
32413,913,141.8,91,86,55,35,1,0
32414,914,124.5,40,48,81,984,1,0
32415,915,85.2,71,121,1,468,1,0
32416,916,149.4,56,113,84,651,1,0
32417,917,144.0,77,24,47,601,1,0
32418,918,53.4,95,21,24,63,1,0
32419,919,131.5,68,47,76,907,1,0
32420,920,107.5,25,109,2,559,1,0
32421,921,75.5,22,39,93,110,1,0
32422,922,123.7,13,90,46,155,1,0
32423,923,85.1,145,14,68,480,1,0
32424,924,91.8,44,63,52,325,1,0
32425,925,98.6,95,99,25,928,1,0
32426,926,148.8,59,60,20,107,1,0
32427,927,111.0,124,142,46,967,1,0
32428,928,118.0,133,70,44,277,1,0
32429,929,87.0,117,49,12,240,1,0
32430,930,115.9,90,70,63,529,1,0
32431,931,148.0,137,55,50,466,1,0
32432,932,148.7,132,103,40,219,1,0
32433,933,100.6,32,45,36,693,1,0
32434,934,140.0,67,103,38,835,1,0
32435,935,55.2,120,74,8,614,1,0
32436,936,110.2,132,72,5,283,1,0
32437,937,129.0,5,0,46,235,1,0
32438,938,144.2,97,58,96,470,1,0
32439,939,56.2,5,22,62,917,1,0
32440,940,78.7,33,82,80,916,1,0
32441,941,108.7,16,79,38,658,1,0
32442,942,117.4,36,4,62,408,1,0
32443,943,149.6,111,107,41,163,1,0
32444,944,79.3,130,83,85,812,1,0
32445,945,60.3,148,75,75,562,1,0
32446,946,81.7,94,55,45,350,1,0
32447,947,80.3,19,11,71,642,1,0
32448,948,118.3,48,74,42,862,1,0
32449,949,55.9,0,76,98,818,1,0
32450,950,93.3,117,127,71,740,1,0
32451,951,137.0,19,26,93,259,1,0
32452,952,63.3,45,60,85,51,1,0
32453,953,123.2,63,23,63,30,1,0
32454,954,72.4,137,17,40,844,1,0
32455,955,130.4,89,25,45,49,1,0
32456,956,123.0,145,8,6,28,1,0
32457,957,72.0,22,86,28,310,1,0
32458,958,61.5,92,59,52,105,1,0
32459,959,83.2,33,94,28,65,1,0
32460,960,97.87,64,65,98,542,0,0
32461,961,97.76,64,65,98,548,0,0
32462,962,97.92,65,65,97,539,0,0
32463,963,98.06,66,66,98,606,0,0
32464,964,98.21,66,67,97,536,0,0
32465,965,98.19,68,67,97,547,0,0
32466,966,98.2,68,68,98,559,0,0
32467,967,97.98,69,68,97,541,0,0
32468,968,97.93,70,71,97,582,0,0
32469,969,97.71,69,68,97,580,0,0
32470,970,97.93,70,70,98,700,0,0
32471,971,98.18,72,72,98,540,0,0
32472,972,97.98,71,71,98,535,0,0
32473,973,97.88,73,72,99,558,0,0
32474,974,97.94,72,73,99,585,0,0
32475,975,97.98,73,74,99,561,0,0
32476,976,98.02,73,74,100,572,0,0
32477,977,97.93,71,70,100,613,0,0
32478,978,97.98,70,70,99,571,0,0
32479,979,97.77,69,70,99,558,0,0
32480,980,97.84,67,68,99,596,0,0
32481,981,97.73,68,68,100,629,0,0
32482,982,97.88,69,69,100,623,0,0
32483,983,97.8,69,69,100,600,0,0
32484,984,97.94,69,68,99,566,0,0
32485,985,98.02,69,69,99,557,0,0
32486,986,97.92,67,67,100,595,0,0
32487,987,97.81,66,66,99,577,0,0
32488,988,97.56,65,64,99,571,0,0
32489,989,97.66,64,63,100,598,0,0
32490,990,97.63,65,65,99,565,0,0
32491,991,97.53,63,64,99,579,0,0
32492,992,97.68,64,63,99,548,0,0
32493,993,97.75,63,64,98,601,0,0
32494,994,98.0,61,61,98,569,0,0
32495,995,98.07,61,62,98,556,0,0
32496,996,97.85,62,63,98,575,0,0
32497,997,98.06,62,62,98,547,0,0
32498,998,98.29,60,60,99,558,0,0
32499,999,98.15,60,61,98,562,0,0
32500,1000,98.05,61,60,99,557,0,0
32501,1001,98.15,63,63,98,559,0,0
32502,1002,98.25,63,64,98,517,0,0
32503,1003,98.12,61,60,99,520,0,0
32504,1004,98.2,60,60,98,554,0,0
32505,1005,98.26,60,59,99,700,0,0
32506,1006,98.21,61,61,98,502,0,0
32507,1007,98.09,60,61,98,560,0,0
32508,1008,98.28,60,60,99,539,0,0
32509,1009,98.51,60,61,100,562,0,0
32510,1010,98.4,60,61,99,565,0,0
32511,1011,98.2,60,60,100,528,0,0
32512,1012,97.99,60,61,100,545,0,0
32513,1013,98.07,60,60,100,550,0,0
32514,1014,97.99,60,60,99,568,0,0
32515,1015,97.99,61,62,98,500,0,0
32516,1016,97.97,61,60,98,549,0,0
32517,1017,98.04,60,59,97,546,0,0
32518,1018,98.01,60,60,97,519,0,0
32519,1019,98.24,62,61,97,604,0,0
32520,1020,98.06,63,64,96,536,0,0
32521,1021,98.16,63,64,95,587,0,0
32522,1022,98.13,64,63,95,528,0,0
32523,1023,98.32,63,62,96,558,0,0
32524,1024,98.52,65,65,95,532,0,0
32525,1025,98.58,66,65,96,544,0,0
32526,1026,98.63,65,65,96,567,0,0
32527,1027,98.47,66,67,95,556,0,0
32528,1028,98.33,66,66,95,517,0,0
32529,1029,98.28,66,65,95,547,0,0
32530,1030,98.06,65,65,95,517,0,0
32531,1031,98.29,66,66,95,533,0,0
32532,1032,98.25,66,66,95,488,0,0
32533,1033,98.24,65,64,95,494,0,0
32534,1034,98.02,66,65,95,501,0,0
32535,1035,97.79,65,66,95,503,0,0
32536,1036,97.67,67,67,95,565,0,0
32537,1037,97.8,68,68,95,531,0,0
32538,1038,97.99,69,68,95,489,0,0
32539,1039,97.9,70,69,95,507,0,0
32540,1040,97.87,70,71,95,480,0,0
32541,1041,98.1,69,69,95,500,0,0
32542,1042,97.94,69,68,95,504,0,0
32543,1043,97.74,67,66,95,700,0,0
32544,1044,97.81,68,69,96,441,0,0
32545,1045,97.65,67,66,96,505,0,0
32546,1046,97.53,68,69,97,519,0,0
32547,1047,97.71,69,70,98,500,0,0
32548,1048,97.56,68,67,98,484,0,0
32549,1049,97.5,69,68,98,508,0,0
32550,1050,97.34,68,67,98,543,0,0
32551,1051,97.32,69,69,98,501,0,0
32552,1052,97.55,68,68,97,539,0,0
32553,1053,97.41,67,66,97,502,0,0
32554,1054,97.64,68,68,98,510,0,0
32555,1055,97.8,68,67,98,554,0,0
32556,1056,98.04,70,71,99,536,0,0
32557,1057,97.95,71,71,100,547,0,0
32558,1058,97.96,70,69,100,510,0,0
32559,1059,97.82,72,72,99,525,0,0
32560,1060,97.59,71,71,100,539,0,0
32561,1061,97.69,71,71,100,569,0,0
32562,1062,97.72,71,71,100,561,0,0
32563,1063,97.65,69,68,100,570,0,0
32564,1064,97.76,69,68,100,558,0,0
32565,1065,97.54,68,67,100,571,0,0
32566,1066,97.39,67,66,100,561,0,0
32567,1067,97.6,65,65,99,583,0,0
32568,1068,97.58,66,67,98,575,0,0
32569,1069,97.6,66,65,98,573,0,0
32570,1070,97.7,67,68,97,585,0,0
32571,1071,97.81,65,66,96,584,0,0
32572,1072,97.72,64,65,96,542,0,0
32573,1073,97.58,64,63,95,584,0,0
32574,1074,97.52,62,63,95,577,0,0
32575,1075,97.71,63,62,95,567,0,0
32576,1076,97.78,62,61,95,617,0,0
32577,1077,97.89,63,63,95,599,0,0
32578,1078,97.94,63,64,95,605,0,0
32579,1079,98.1,63,64,95,586,0,0
32580,1080,98.31,63,63,95,586,0,0
32581,1081,98.19,65,65,95,559,0,0
32582,1082,98.25,66,67,95,573,0,0
32583,1083,98.43,64,65,95,588,0,0
32584,1084,98.31,62,62,95,610,0,0
32585,1085,98.47,63,62,95,563,0,0
32586,1086,98.51,62,62,95,700,0,0
32587,1087,98.67,62,63,96,527,0,0
32588,1088,98.91,62,62,97,551,0,0
32589,1089,98.95,61,61,96,558,0,0
32590,1090,99.0,62,62,96,582,0,0
32591,1091,99.0,64,64,96,617,0,0
32592,1092,99.0,65,65,97,550,0,0
32593,1093,99.0,65,64,97,573,0,0
32594,1094,98.95,64,64,97,539,0,0
32595,1095,98.83,63,64,98,518,0,0
32596,1096,99.0,65,65,97,546,0,0
32597,1097,99.0,66,67,97,531,0,0
32598,1098,99.0,68,69,97,515,0,0
32599,1099,99.0,68,69,97,557,0,0
32600,1100,99.0,67,67,97,546,0,0
32601,1101,99.0,66,66,97,514,0,0
32602,1102,99.0,66,65,97,542,0,0
32603,1103,99.0,67,66,96,551,0,0
32604,1104,99.0,68,69,97,556,0,0
32605,1105,99.0,67,68,97,542,0,0
32606,1106,99.0,66,67,97,571,0,0
32607,1107,99.0,66,65,96,508,0,0
32608,1108,98.96,65,64,97,555,0,0
32609,1109,98.79,64,65,97,569,0,0
32610,1110,98.75,62,62,98,528,0,0
32611,1111,98.95,61,60,98,491,0,0
32612,1112,99.0,60,61,98,582,0,0
32613,1113,99.0,60,61,98,559,0,0
32614,1114,99.0,61,60,98,540,0,0
32615,1115,99.0,60,59,98,560,0,0
32616,1116,99.0,60,59,99,514,0,0
32617,1117,99.0,60,59,100,535,0,0
32618,1118,98.88,60,59,100,530,0,0
32619,1119,98.65,60,61,100,527,0,0
32620,1120,98.51,60,59,100,565,0,0
32621,1121,98.74,61,60,100,536,0,0
32622,1122,98.55,61,60,100,559,0,0
32623,1123,98.54,62,62,99,541,0,0
32624,1124,98.78,61,61,100,542,0,0
